Decade,Rank,name,count,gender
1950,62,Harold,"62,157",m
1950,63,Roy,"61,822",m
1950,64,Andrew,"60,946",m
1950,65,Philip,"60,834",m
1950,66,Ralph,"60,415",m
1950,67,Billy,"59,257",m
1950,68,Glenn,"58,701",m
1950,69,Stanley,"57,136",m
1950,70,Jimmy,"54,875",m
1950,71,Rodney,"54,801",m
1950,72,Barry,"54,788",m
1950,73,Samuel,"53,754",m
1950,74,Eric,"53,286",m
1950,75,Bobby,"53,266",m
1950,76,Albert,"52,827",m
1950,77,Phillip,"52,441",m
1950,78,Ronnie,"51,290",m
1950,79,Martin,"50,972",m
1950,80,Mike,"48,346",m
1950,81,Eugene,"48,268",m
1950,82,Louis,"47,914",m
1950,83,Howard,"47,844",m
1950,84,Allen,"47,300",m
1950,85,Curtis,"46,303",m
1950,86,Jeffery,"45,856",m
1950,87,Frederick,"44,263",m
1950,88,Leonard,"43,551",m
1950,89,Harry,"43,326",m
1950,90,Micheal,"40,923",m
1950,91,Tony,"40,781",m
1950,92,Ernest,"39,664",m
1950,93,Eddie,"38,581",m
1950,94,Fred,"37,444",m
1950,95,Darrell,"37,249",m
1950,96,Jay,"36,956",m
1950,97,Melvin,"36,163",m
1950,98,Lee,"35,815",m
1950,99,Matthew,"35,798",m
1950,100,Vincent,"35,338",m
1950,101,Tommy,"34,953",m
1950,102,Francis,"34,761",m
1950,103,Marvin,"34,693",m
1950,104,Dean,"34,563",m
1950,105,Rick,"34,381",m
1950,106,Victor,"33,874",m
1950,107,Norman,"33,739",m
1950,108,Earl,"32,642",m
1950,109,Jose,"31,419",m
1950,110,Calvin,"30,541",m
1950,111,Ray,"29,913",m
1950,112,Clifford,"29,854",m
1950,113,Alfred,"29,745",m
1950,114,Jerome,"29,699",m
1950,115,Bradley,"29,480",m
1950,116,Clarence,"29,472",m
1950,117,Don,"29,451",m
1950,118,Theodore,"29,039",m
1950,119,Jon,"28,932",m
1950,120,Rickey,"27,946",m
1950,121,Joel,"27,850",m
1950,122,Jesse,"26,643",m
1950,123,Jim,"26,215",m
1950,124,Edwin,"26,199",m
1950,125,Dan,"26,017",m
1950,126,Chris,"25,885",m
1950,127,Bernard,"25,881",m
1950,128,Jonathan,"25,799",m
1950,129,Gordon,"25,725",m
1950,130,Glen,"25,388",m
1950,131,Jeff,"24,928",m
1950,132,Warren,"24,598",m
1950,133,Leroy,"24,582",m
1950,134,Herbert,"24,289",m
1950,135,Duane,"24,134",m
1950,136,Bill,"23,879",m
1950,137,Benjamin,"23,833",m
1950,138,Tom,"23,753",m
1950,139,Alvin,"23,079",m
1950,140,Nicholas,"22,610",m
1950,141,Tim,"22,219",m
1950,142,Mitchell,"21,956",m
1950,143,Marc,"21,929",m
1950,144,Leslie,"21,380",m
1950,145,Leon,"21,344",m
1950,146,Kim,"21,201",m
1950,147,Dwight,"20,842",m
1950,148,Bryan,"20,624",m
1950,149,Lloyd,"20,617",m
1950,150,Vernon,"20,131",m
1950,151,Gene,"19,690",m
1950,152,Reginald,"19,335",m
1950,153,Lonnie,"19,195",m
1950,154,Guy,"19,148",m
1950,155,Gilbert,"18,841",m
1950,156,Garry,"18,782",m
1950,157,Juan,"18,765",m
1950,158,Karl,"18,727",m
1950,159,Kent,"18,688",m
1950,160,Kurt,"18,639",m
1950,161,Todd,"18,563",m
1950,162,Jackie,"18,437",m
1950,163,Greg,"18,241",m
1950,164,Lewis,"18,128",m
1950,165,Wesley,"18,074",m
1950,166,Clyde,"17,897",m
1950,167,Floyd,"17,857",m
1950,168,Neil,"17,707",m
1950,169,Allan,"17,689",m
1950,170,Donnie,"17,161",m
1950,171,Perry,"17,074",m
1950,172,Franklin,"17,008",m
1950,173,Lester,"16,562",m
1950,174,Brad,"16,478",m
1950,175,Manuel,"16,369",m
1950,176,Kirk,"16,217",m
1950,177,Carlos,"15,813",m
1950,178,Leo,"15,528",m
1950,179,Jimmie,"15,527",m
1950,180,Randolph,"15,497",m
1950,181,Charlie,"15,279",m
1950,182,Robin,"15,215",m
1950,183,Dana,"15,154",m
1950,184,Darryl,"15,086",m
1950,185,Dave,"14,850",m
1950,186,Ted,"14,718",m
1950,187,Milton,"14,571",m
1950,188,Daryl,"14,500",m
1950,189,Kerry,"14,411",m
1950,190,Freddie,"14,403",m
1950,191,Brent,"14,325",m
1950,192,Harvey,"14,249",m
1950,193,Gerard,"14,213",m
1950,194,Stuart,"14,072",m
1950,195,Johnnie,"14,041",m
1950,196,Herman,"13,832",m
1950,197,Lynn,"13,766",m
1950,198,Rex,"13,496",m
1950,199,Arnold,"13,192",m
1950,200,Kelly,"13,124",m
1940,1,James,"795,680",m
1940,2,Robert,"758,037",m
1940,3,John,"711,533",m
1940,4,William,"556,414",m
1940,5,Richard,"477,417",m
1940,6,David,"426,316",m
1940,7,Charles,"361,693",m
1940,8,Thomas,"350,742",m
1940,9,Michael,"336,539",m
1940,10,Ronald,"282,424",m
1940,11,Larry,"255,867",m
1940,12,Donald,"247,776",m
1940,13,Joseph,"230,245",m
1940,14,Gary,"217,742",m
1940,15,George,"208,988",m
1940,16,Kenneth,"198,523",m
1940,17,Paul,"183,330",m
1940,18,Edward,"174,771",m
1940,19,Jerry,"167,225",m
1940,20,Dennis,"162,093",m
1940,21,Frank,"119,405",m
1940,22,Daniel,"112,763",m
1940,23,Raymond,"109,060",m
1940,24,Roger,"107,587",m
1940,25,Stephen,"106,793",m
1940,26,Gerald,"103,327",m
1940,27,Walter,"83,723",m
1940,28,Harold,"82,157",m
1940,29,Steven,"81,205",m
1940,30,Douglas,"80,759",m
1940,31,Lawrence,"80,445",m
1940,32,Terry,"76,958",m
1940,33,Wayne,"75,122",m
1940,34,Arthur,"73,959",m
1940,35,Jack,"73,916",m
1940,36,Carl,"72,728",m
1940,37,Henry,"72,470",m
1940,38,Willie,"72,408",m
1940,39,Bruce,"72,088",m
1940,40,Joe,"72,007",m
1940,41,Peter,"69,331",m
1940,42,Billy,"67,824",m
1940,43,Roy,"65,631",m
1940,44,Ralph,"64,965",m
1940,45,Anthony,"64,823",m
1940,46,Jimmy,"63,510",m
1940,47,Albert,"60,266",m
1940,48,Bobby,"58,879",m
1940,49,Eugene,"57,262",m
1940,50,Johnny,"57,186",m
1940,51,Fred,"56,661",m
1940,52,Harry,"56,240",m
1940,53,Howard,"53,529",m
1940,54,Mark,"50,725",m
1940,55,Alan,"50,302",m
1940,56,Louis,"49,420",m
1940,57,Philip,"48,729",m
1940,58,Patrick,"48,613",m
1940,59,Dale,"46,801",m
1940,60,Danny,"46,655",m
1940,61,Stanley,"46,266",m
1940,62,Leonard,"44,279",m
1940,63,Timothy,"43,493",m
1940,64,Gregory,"43,219",m
1940,65,Samuel,"43,121",m
1940,66,Ronnie,"42,452",m
1940,67,Norman,"42,163",m
1940,68,Ernest,"41,757",m
1940,69,Russell,"41,326",m
1940,70,Francis,"39,516",m
1940,71,Melvin,"39,228",m
1940,72,Earl,"39,125",m
1940,73,Frederick,"39,104",m
1940,74,Allen,"39,045",m
1940,75,Bill,"37,757",m
1940,76,Tommy,"37,038",m
1940,77,Phillip,"36,987",m
1940,78,Marvin,"36,439",m
1940,79,Steve,"36,282",m
1940,80,Don,"36,250",m
1940,81,Clarence,"36,191",m
1940,82,Barry,"36,187",m
1940,83,Glenn,"35,711",m
1940,84,Jim,"35,627",m
1940,85,Eddie,"34,803",m
1940,86,Mike,"34,643",m
1940,87,Andrew,"34,616",m
1940,88,Jeffrey,"34,338",m
1940,89,Leroy,"33,854",m
1940,90,Alfred,"31,991",m
1940,91,Martin,"31,403",m
1940,92,Lee,"30,976",m
1940,93,Tom,"29,883",m
1940,94,Ray,"29,654",m
1940,95,Herbert,"28,701",m
1940,96,Gene,"27,738",m
1940,97,Bernard,"26,445",m
1940,98,Theodore,"26,244",m
1940,99,Curtis,"26,004",m
1940,100,Keith,"25,868",m
1940,101,Clifford,"25,820",m
1940,102,Rodney,"24,844",m
1940,103,Gordon,"24,465",m
1940,104,Jimmie,"24,358",m
1940,105,Jesse,"24,335",m
1940,106,Vincent,"23,897",m
1940,107,Warren,"23,733",m
1940,108,Lloyd,"23,598",m
1940,109,Leon,"23,575",m
1940,110,Jerome,"23,106",m
1940,111,Edwin,"22,970",m
1940,112,Brian,"22,790",m
1940,113,Victor,"22,519",m
1940,114,Bob,"21,374",m
1940,115,Floyd,"20,995",m
1940,116,Lewis,"20,926",m
1940,117,Harvey,"20,757",m
1940,118,Clyde,"20,707",m
1940,119,Alvin,"20,706",m
1940,120,Craig,"20,288",m
1940,121,Vernon,"20,035",m
1940,122,Leslie,"19,387",m
1940,123,Franklin,"19,305",m
1940,124,Calvin,"19,237",m
1940,125,Jon,"19,033",m
1940,126,Jay,"18,661",m
1940,127,Charlie,"18,259",m
1940,128,Darrell,"18,226",m
1940,129,Jackie,"18,121",m
1940,130,Dan,"18,015",m
1940,131,Allan,"17,827",m
1940,132,Randall,"17,776",m
1940,133,Joel,"17,422",m
1940,134,Gilbert,"17,347",m
1940,135,Benjamin,"17,177",m
1940,136,Lester,"17,082",m
1940,137,Duane,"17,068",m
1940,138,Tony,"16,961",m
1940,139,Leo,"16,958",m
1940,140,Herman,"16,849",m
1940,141,Jose,"16,817",m
1940,142,Glen,"16,545",m
1940,143,Johnnie,"16,419",m
1940,144,Dean,"16,355",m
1940,145,Arnold,"16,033",m
1940,146,Lonnie,"15,895",m
1940,147,Christopher,"15,867",m
1940,148,Nicholas,"15,504",m
1940,149,Freddie,"15,371",m
1940,150,Chester,"15,283",m
1940,151,Eric,"15,189",m
1940,152,Milton,"14,875",m
1940,153,Cecil,"14,838",m
1940,154,Lynn,"14,200",m
1940,155,Manuel,"14,188",m
1940,156,Randy,"14,165",m
1940,157,Roland,"13,089",m
1940,158,Ted,"13,024",m
1940,159,Dwight,"12,862",m
1940,160,Claude,"12,817",m
1940,161,Wesley,"12,458",m
1940,162,Neil,"12,430",m
1940,163,Sam,"12,349",m
1940,164,Scott,"12,161",m
1940,165,Dave,"11,739",m
1940,166,Wallace,"11,465",m
1940,167,Kevin,"11,277",m
1940,168,Hugh,"10,992",m
1940,169,Donnie,"10,987",m
1940,170,Elmer,"10,874",m
1940,171,Micheal,"10,619",m
1940,172,Willard,"10,597",m
1940,173,Juan,"10,556",m
1940,174,Maurice,"10,480",m
1940,175,Garry,"10,319",m
1940,176,Jessie,"10,319",m
1940,177,Marshall,"10,239",m
1940,178,Oscar,"10,186",m
1940,179,Edgar,"9,805",m
1940,180,Karl,"9,723",m
1940,181,Marion,"9,667",m
1940,182,Sidney,"9,610",m
1940,183,Stuart,"9,526",m
1940,184,Nathaniel,"9,492",m
1940,185,Alexander,"9,480",m
1940,186,Sammy,"9,359",m
1940,187,Everett,"9,310",m
1940,188,Benny,"9,302",m
1940,189,Guy,"8,950",m
1940,190,Virgil,"8,947",m
1940,191,Morris,"8,800",m
1940,192,Matthew,"8,759",m
1940,193,Earnest,"8,704",m
1940,194,Lyle,"8,619",m
1940,195,Max,"8,523",m
1940,196,Bennie,"8,478",m
1940,197,Wendell,"8,377",m
1940,198,Kent,"8,346",m
1940,199,Jonathan,"8,297",m
1940,200,Fredrick,"8,229",m
1930,1,Robert,"590,734",m
1930,2,James,"547,396",m
1930,3,John,"487,878",m
1930,4,William,"416,673",m
1930,5,Richard,"330,449",m
1930,6,Charles,"303,186",m
1930,7,Donald,"283,667",m
1930,8,George,"192,270",m
1930,9,Thomas,"183,861",m
1930,10,Joseph,"180,543",m
1930,11,David,"164,686",m
1930,12,Edward,"147,833",m
1930,13,Ronald,"140,316",m
1930,14,Paul,"125,757",m
1930,15,Kenneth,"125,085",m
1930,16,Frank,"108,078",m
1930,17,Raymond,"99,580",m
1930,18,Jack,"96,378",m
1930,19,Harold,"95,451",m
1930,20,Billy,"88,321",m
1930,21,Gerald,"82,812",m
1930,22,Walter,"80,896",m
1930,23,Jerry,"80,684",m
1930,24,Joe,"71,458",m
1930,25,Eugene,"70,931",m
1930,26,Henry,"70,411",m
1930,27,Bobby,"69,413",m
1930,28,Arthur,"67,715",m
1930,29,Carl,"66,746",m
1930,30,Larry,"65,236",m
1930,31,Ralph,"63,800",m
1930,32,Albert,"62,809",m
1930,33,Willie,"62,463",m
1930,34,Fred,"56,153",m
1930,35,Michael,"56,002",m
1930,36,Lawrence,"54,479",m
1930,37,Harry,"53,107",m
1930,38,Roy,"51,488",m
1930,39,Howard,"51,485",m
1930,40,Norman,"49,983",m
1930,41,Roger,"49,608",m
1930,42,Daniel,"47,991",m
1930,43,Louis,"47,745",m
1930,44,Earl,"44,600",m
1930,45,Gary,"43,597",m
1930,46,Clarence,"42,669",m
1930,47,Anthony,"42,536",m
1930,48,Francis,"41,379",m
1930,49,Wayne,"41,138",m
1930,50,Marvin,"41,079",m
1930,51,Ernest,"39,336",m
1930,52,Leonard,"39,207",m
1930,53,Herbert,"37,818",m
1930,54,Melvin,"37,701",m
1930,55,Stanley,"37,128",m
1930,56,Leroy,"36,257",m
1930,57,Don,"35,974",m
1930,58,Peter,"35,820",m
1930,59,Jimmy,"35,393",m
1930,60,Alfred,"34,381",m
1930,61,Dale,"32,532",m
1930,62,Bill,"32,329",m
1930,63,Samuel,"32,133",m
1930,64,Bernard,"30,545",m
1930,65,Ray,"30,206",m
1930,66,Gene,"29,307",m
1930,67,Philip,"28,843",m
1930,68,Russell,"28,832",m
1930,69,Frederick,"26,603",m
1930,70,Franklin,"26,378",m
1930,71,Dennis,"26,366",m
1930,72,Douglas,"26,028",m
1930,73,Jimmie,"25,809",m
1930,74,Gordon,"25,462",m
1930,75,Andrew,"25,026",m
1930,76,Theodore,"24,956",m
1930,77,Floyd,"24,883",m
1930,78,Johnny,"24,595",m
1930,79,Allen,"24,354",m
1930,80,Glenn,"24,222",m
1930,81,Bruce,"24,122",m
1930,82,Edwin,"24,021",m
1930,83,Lee,"23,952",m
1930,84,Lloyd,"23,794",m
1930,85,Bob,"23,291",m
1930,86,Clifford,"23,095",m
1930,87,Leon,"23,006",m
1930,88,Leo,"22,862",m
1930,89,Clyde,"22,447",m
1930,90,Eddie,"22,322",m
1930,91,Vernon,"22,196",m
1930,92,Martin,"21,927",m
1930,93,Alvin,"21,483",m
1930,94,Jim,"20,824",m
1930,95,Herman,"20,317",m
1930,96,Lewis,"20,015",m
1930,97,Harvey,"19,902",m
1930,98,Tommy,"19,857",m
1930,99,Vincent,"19,405",m
1930,100,Charlie,"19,153",m
1930,101,Warren,"19,148",m
1930,102,Jerome,"18,967",m
1930,103,Jesse,"18,927",m
1930,104,Patrick,"18,389",m
1930,105,Stephen,"18,272",m
1930,106,Curtis,"18,008",m
1930,107,Arnold,"17,889",m
1930,108,Gilbert,"17,744",m
1930,109,Elmer,"17,370",m
1930,110,Lester,"16,981",m
1930,111,Duane,"16,853",m
1930,112,Phillip,"16,532",m
1930,113,Cecil,"16,481",m
1930,114,Tom,"16,425",m
1930,115,Alan,"16,373",m
1930,116,Milton,"15,727",m
1930,117,Jackie,"15,677",m
1930,118,Victor,"15,567",m
1930,119,Johnnie,"15,332",m
1930,120,Roland,"15,000",m
1930,121,Benjamin,"14,610",m
1930,122,Glen,"14,481",m
1930,123,Chester,"14,409",m
1930,124,Calvin,"14,176",m
1930,125,Keith,"13,866",m
1930,126,Dean,"13,626",m
1930,127,Sam,"13,350",m
1930,128,Wallace,"13,239",m
1930,129,Claude,"12,740",m
1930,130,Maurice,"12,639",m
1930,131,Willard,"12,458",m
1930,132,Manuel,"12,329",m
1930,133,Jose,"12,293",m
1930,134,Leslie,"12,242",m
1930,135,Edgar,"11,859",m
1930,136,Marion,"11,858",m
1930,137,Max,"11,756",m
1930,138,Hugh,"11,698",m
1930,139,Oscar,"11,371",m
1930,140,Virgil,"11,361",m
1930,141,Allan,"11,356",m
1930,142,Jessie,"11,233",m
1930,143,Darrell,"11,123",m
1930,144,Terry,"11,027",m
1930,145,Everett,"10,950",m
1930,146,Wesley,"10,938",m
1930,147,Ted,"10,526",m
1930,148,Freddie,"10,454",m
1930,149,Jay,"10,215",m
1930,150,Dick,"10,162",m
1930,151,Hubert,"9,817",m
1930,152,Nicholas,"9,715",m
1930,153,Billie,"9,703",m
1930,154,Rodney,"9,694",m
1930,155,Lowell,"9,657",m
1930,156,Dan,"9,627",m
1930,157,Neil,"9,465",m
1930,158,Sidney,"9,417",m
1930,159,Homer,"9,412",m
1930,160,Delbert,"9,169",m
1930,161,Tony,"9,162",m
1930,162,Morris,"9,112",m
1930,163,Lyle,"9,055",m
1930,164,Wilbur,"9,041",m
1930,165,Luther,"8,857",m
1930,166,Earnest,"8,722",m
1930,167,Ronnie,"8,709",m
1930,168,Bennie,"8,702",m
1930,169,Joel,"8,688",m
1930,170,Ben,"8,640",m
1930,171,Steve,"8,571",m
1930,172,Rudolph,"8,198",m
1930,173,Willis,"8,191",m
1930,174,Horace,"8,126",m
1930,175,Lonnie,"8,116",m
1930,176,Mike,"8,029",m
1930,177,Junior,"8,002",m
1930,178,Carroll,"7,962",m
1930,179,Karl,"7,723",m
1930,180,Guy,"7,563",m
1930,181,Roosevelt,"7,477",m
1930,182,Otis,"7,454",m
1930,183,Mark,"7,446",m
1930,184,Nathaniel,"7,409",m
1930,185,Danny,"7,235",m
1930,186,Alton,"7,214",m
1930,187,Marshall,"7,173",m
1930,188,Clayton,"7,172",m
1930,189,Alexander,"7,092",m
1930,190,Benny,"6,862",m
1930,191,Clifton,"6,855",m
1930,192,Archie,"6,732",m
1930,193,Oliver,"6,708",m
1930,194,Clinton,"6,707",m
1930,195,Barry,"6,642",m
1930,196,Juan,"6,613",m
1930,197,Salvatore,"6,482",m
1930,198,Nelson,"6,474",m
1930,199,Jon,"6,362",m
1930,200,Alex,"6,306",m
1920,1,Robert,"576,364",m
1920,2,John,"564,063",m
1920,3,James,"515,309",m
1920,4,William,"512,400",m
1920,5,Charles,"298,034",m
1920,6,George,"261,951",m
1920,7,Joseph,"243,809",m
1920,8,Richard,"222,606",m
1920,9,Edward,"197,352",m
1920,10,Donald,"191,824",m
1920,11,Thomas,"161,113",m
1920,12,Frank,"151,828",m
1920,13,Harold,"133,598",m
1920,14,Paul,"132,390",m
1920,15,Raymond,"124,214",m
1920,16,Walter,"119,807",m
1920,17,Jack,"115,984",m
1920,18,Henry,"104,556",m
1920,19,Kenneth,"99,494",m
1920,20,Arthur,"97,118",m
1920,21,Albert,"94,432",m
1920,22,David,"88,745",m
1920,23,Harry,"86,180",m
1920,24,Eugene,"84,754",m
1920,25,Ralph,"84,463",m
1920,26,Howard,"70,348",m
1920,27,Carl,"69,852",m
1920,28,Willie,"67,992",m
1920,29,Louis,"67,691",m
1920,30,Clarence,"66,576",m
1920,31,Earl,"63,605",m
1920,32,Roy,"63,260",m
1920,33,Fred,"62,742",m
1920,34,Joe,"62,673",m
1920,35,Francis,"59,098",m
1920,36,Lawrence,"56,866",m
1920,37,Herbert,"56,529",m
1920,38,Leonard,"53,795",m
1920,39,Ernest,"53,653",m
1920,40,Alfred,"50,157",m
1920,41,Anthony,"50,056",m
1920,42,Stanley,"49,455",m
1920,43,Norman,"49,361",m
1920,44,Gerald,"44,523",m
1920,45,Daniel,"43,421",m
1920,46,Samuel,"43,365",m
1920,47,Bernard,"42,410",m
1920,48,Billy,"42,096",m
1920,49,Melvin,"40,582",m
1920,50,Marvin,"39,589",m
1920,51,Warren,"38,775",m
1920,52,Michael,"37,894",m
1920,53,Leroy,"37,871",m
1920,54,Russell,"37,210",m
1920,55,Leo,"36,960",m
1920,56,Andrew,"35,955",m
1920,57,Edwin,"35,255",m
1920,58,Elmer,"34,920",m
1920,59,Peter,"34,070",m
1920,60,Floyd,"33,157",m
1920,61,Lloyd,"33,127",m
1920,62,Ray,"32,046",m
1920,63,Frederick,"31,512",m
1920,64,Theodore,"31,287",m
1920,65,Clifford,"31,244",m
1920,66,Vernon,"29,433",m
1920,67,Herman,"29,011",m
1920,68,Clyde,"28,957",m
1920,69,Chester,"28,433",m
1920,70,Philip,"27,269",m
1920,71,Alvin,"26,872",m
1920,72,Lester,"26,512",m
1920,73,Wayne,"26,403",m
1920,74,Vincent,"26,237",m
1920,75,Gordon,"25,622",m
1920,76,Leon,"25,577",m
1920,77,Lewis,"25,326",m
1920,78,Charlie,"25,176",m
1920,79,Glenn,"25,156",m
1920,80,Calvin,"24,782",m
1920,81,Martin,"24,243",m
1920,82,Milton,"24,199",m
1920,83,Lee,"23,554",m
1920,84,Jesse,"23,168",m
1920,85,Dale,"22,750",m
1920,86,Cecil,"22,528",m
1920,87,Bill,"22,292",m
1920,88,Harvey,"21,786",m
1920,89,Roger,"21,753",m
1920,90,Victor,"21,498",m
1920,91,Benjamin,"21,028",m
1920,92,Wallace,"20,916",m
1920,93,Ronald,"20,901",m
1920,94,Sam,"20,842",m
1920,95,Allen,"20,090",m
1920,96,Arnold,"19,531",m
1920,97,Willard,"18,442",m
1920,98,Gilbert,"18,235",m
1920,99,Edgar,"18,037",m
1920,100,Oscar,"17,741",m
1920,101,Gene,"17,580",m
1920,102,Jerry,"17,450",m
1920,103,Douglas,"17,303",m
1920,104,Johnnie,"17,294",m
1920,105,Claude,"16,998",m
1920,106,Don,"16,939",m
1920,107,Eddie,"16,925",m
1920,108,Roland,"16,879",m
1920,109,Everett,"16,473",m
1920,110,Maurice,"16,159",m
1920,111,Curtis,"16,136",m
1920,112,Marion,"16,035",m
1920,113,Virgil,"15,993",m
1920,114,Wilbur,"15,714",m
1920,115,Manuel,"15,665",m
1920,116,Stephen,"15,559",m
1920,117,Jerome,"15,454",m
1920,118,Homer,"15,146",m
1920,119,Leslie,"15,065",m
1920,120,Glen,"14,967",m
1920,121,Jessie,"14,796",m
1920,122,Hubert,"14,696",m
1920,123,Jose,"14,447",m
1920,124,Jimmie,"14,359",m
1920,125,Sidney,"14,202",m
1920,126,Morris,"14,141",m
1920,127,Hugh,"14,108",m
1920,128,Max,"14,081",m
1920,129,Bobby,"13,879",m
1920,130,Bob,"13,691",m
1920,131,Nicholas,"13,610",m
1920,132,Luther,"13,198",m
1920,133,Bruce,"13,180",m
1920,134,Junior,"12,927",m
1920,135,Wesley,"12,860",m
1920,136,Rudolph,"12,561",m
1920,137,Alexander,"12,541",m
1920,138,Franklin,"12,509",m
1920,139,Tom,"11,924",m
1920,140,Irving,"11,898",m
1920,141,Horace,"11,777",m
1920,142,Willis,"11,704",m
1920,143,Patrick,"11,464",m
1920,144,Steve,"11,352",m
1920,145,Johnny,"11,343",m
1920,146,Dean,"11,156",m
1920,147,Julius,"10,982",m
1920,148,Keith,"10,916",m
1920,149,Oliver,"10,899",m
1920,150,Earnest,"10,869",m
1920,151,Ben,"10,608",m
1920,152,Jim,"10,565",m
1920,153,Tony,"10,399",m
1920,154,Edmund,"10,206",m
1920,155,Lyle,"10,163",m
1920,156,Guy,"9,873",m
1920,157,Salvatore,"9,852",m
1920,158,Orville,"9,721",m
1920,159,Delbert,"9,676",m
1920,160,Billie,"9,549",m
1920,161,Phillip,"9,525",m
1920,162,Clayton,"9,414",m
1920,163,Otis,"9,353",m
1920,164,Archie,"9,293",m
1920,165,Alex,"9,182",m
1920,166,Angelo,"9,130",m
1920,167,Mike,"9,076",m
1920,168,Jacob,"9,046",m
1920,169,Clifton,"8,733",m
1920,170,Bennie,"8,596",m
1920,171,Duane,"8,566",m
1920,172,Matthew,"8,566",m
1920,173,Clinton,"8,443",m
1920,174,Dennis,"8,147",m
1920,175,Wilbert,"8,113",m
1920,176,Dan,"8,099",m
1920,177,Jay,"8,054",m
1920,178,Marshall,"8,039",m
1920,179,Leland,"8,023",m
1920,180,Merle,"7,970",m
1920,181,Ira,"7,911",m
1920,182,Nathaniel,"7,795",m
1920,183,Ivan,"7,627",m
1920,184,Ervin,"7,593",m
1920,185,Jimmy,"7,332",m
1920,186,Irvin,"7,246",m
1920,187,Alton,"7,243",m
1920,188,Lowell,"7,237",m
1920,189,Dewey,"7,224",m
1920,190,Larry,"7,220",m
1920,191,Emil,"7,170",m
1920,192,Antonio,"7,140",m
1920,193,Wilfred,"7,134",m
1920,194,Elbert,"7,076",m
1920,195,Juan,"7,044",m
1920,196,Alan,"7,013",m
1920,197,Allan,"6,988",m
1920,198,Lonnie,"6,979",m
1920,199,Nelson,"6,927",m
1920,200,Forrest,"6,910",m
1910,1,John,"376,318",m
1910,2,William,"303,020",m
1910,3,James,"275,076",m
1910,4,Robert,"239,189",m
1910,5,Joseph,"179,302",m
1910,6,George,"176,611",m
1910,7,Charles,"173,535",m
1910,8,Edward,"125,720",m
1910,9,Frank,"116,018",m
1910,10,Thomas,"91,619",m
1910,11,Walter,"89,146",m
1910,12,Harold,"79,721",m
1910,13,Henry,"79,667",m
1910,14,Paul,"78,217",m
1910,15,Richard,"74,603",m
1910,16,Raymond,"71,820",m
1910,17,Albert,"68,207",m
1910,18,Arthur,"67,477",m
1910,19,Harry,"65,873",m
1910,20,Donald,"57,003",m
1910,21,Ralph,"52,523",m
1910,22,Louis,"50,600",m
1910,23,Jack,"49,527",m
1910,24,Clarence,"49,196",m
1910,25,Carl,"48,455",m
1910,26,Willie,"47,690",m
1910,27,Howard,"46,598",m
1910,28,Fred,"44,346",m
1910,29,David,"43,856",m
1910,30,Kenneth,"43,249",m
1910,31,Francis,"41,053",m
1910,32,Roy,"40,340",m
1910,33,Earl,"40,274",m
1910,34,Joe,"38,250",m
1910,35,Ernest,"37,134",m
1910,36,Lawrence,"36,354",m
1910,37,Stanley,"35,909",m
1910,38,Anthony,"35,627",m
1910,39,Eugene,"35,160",m
1910,40,Samuel,"34,167",m
1910,41,Herbert,"33,860",m
1910,42,Alfred,"32,635",m
1910,43,Leonard,"31,878",m
1910,44,Michael,"30,862",m
1910,45,Elmer,"28,599",m
1910,46,Andrew,"28,153",m
1910,47,Leo,"26,656",m
1910,48,Bernard,"25,628",m
1910,49,Norman,"25,033",m
1910,50,Peter,"24,935",m
1910,51,Russell,"24,843",m
1910,52,Daniel,"23,980",m
1910,53,Edwin,"23,697",m
1910,54,Frederick,"23,543",m
1910,55,Chester,"23,501",m
1910,56,Herman,"22,598",m
1910,57,Lloyd,"21,742",m
1910,58,Melvin,"21,739",m
1910,59,Lester,"21,509",m
1910,60,Floyd,"21,472",m
1910,61,Leroy,"21,275",m
1910,62,Theodore,"21,106",m
1910,63,Clifford,"20,886",m
1910,64,Clyde,"19,865",m
1910,65,Charlie,"19,834",m
1910,66,Sam,"18,544",m
1910,67,Woodrow,"18,355",m
1910,68,Vincent,"18,285",m
1910,69,Philip,"18,166",m
1910,70,Marvin,"17,821",m
1910,71,Ray,"17,792",m
1910,72,Lewis,"17,788",m
1910,73,Milton,"17,521",m
1910,74,Benjamin,"17,310",m
1910,75,Victor,"17,157",m
1910,76,Vernon,"16,967",m
1910,77,Gerald,"16,522",m
1910,78,Jesse,"16,293",m
1910,79,Martin,"16,097",m
1910,80,Cecil,"15,986",m
1910,81,Alvin,"15,499",m
1910,82,Lee,"15,381",m
1910,83,Willard,"15,364",m
1910,84,Leon,"15,280",m
1910,85,Oscar,"14,869",m
1910,86,Glenn,"14,304",m
1910,87,Edgar,"14,080",m
1910,88,Gordon,"13,641",m
1910,89,Stephen,"13,502",m
1910,90,Harvey,"13,304",m
1910,91,Sidney,"12,794",m
1910,92,Claude,"12,792",m
1910,93,Everett,"12,748",m
1910,94,Arnold,"12,586",m
1910,95,Morris,"12,484",m
1910,96,Wilbur,"12,411",m
1910,97,Warren,"12,012",m
1910,98,Wayne,"11,572",m
1910,99,Allen,"11,493",m
1910,100,Homer,"11,470",m
1910,101,Maurice,"11,429",m
1910,102,Alexander,"11,352",m
1910,103,Max,"10,859",m
1910,104,Virgil,"10,858",m
1910,105,Gilbert,"10,791",m
1910,106,Irving,"10,737",m
